intExpID,Column,total_users,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,Seg_Dur,Codec,Width,Height,Resolutions,FPS,Play_Pos,RTT,Protocol,Clae,Duanmu,Yin,Yu,P1203,log_Clae,log_Duanmu,log_Yin,log_Yu,log_P1203,intUser,port,rtt_qos,tp_qos,p_qos
14,2,5,20,43731,2396,1869,4375,4793,5742,1435508,2000,arbiter,2000,h264,1920,1080,1920x1080,24,38000,13.277,HTTP/1.1,1.559,71.049,63613.654,-17.375,3.159,0.1928461152,1.85155797,4.803550342,0,0.4995496259,2,48390,11.314,614936.9336,354
14,2,5,25,53296,756,165,4375,14884,5626,1406618,2000,arbiter,2000,h264,1920,1080,1920x1080,24,48000,0.315,HTTP/1.1,2.681,73.2,93001.086,-16.893,3.159,0.428296814,1.864511081,4.96848802,0,0.4995496259,5,51848,0.108,1944029.969,215
4,1,5,12,18549,1294,0,4375,5960,3856,964150,6726,elastic,2000,h264,1920,1080,1920x1080,24,22000,152.305,HTTP/1.1,0,62.479,23690.762,2.319,3.156,0,1.79573407,4.37457903,0.3653007486,0.4991369945,5,41530,10.425,865888.5663,239
7,5,5,12,14002,290,0,4375,26597,3856,964150,11208,elastic,2000,h264,1920,1080,1920x1080,24,22000,30.606,HTTP/1.1,0,62.479,23690.762,2.319,3.156,0,1.79573407,4.37457903,0.3653007486,0.4991369945,3,51538,2.231,4161372.031,124
7,5,5,12,14654,212,0,4375,36383,3856,964150,10542,elastic,2000,h264,1920,1080,1920x1080,24,22000,49.473,HTTP/1.1,0,62.479,23690.762,2.319,3.156,0,1.79573407,4.37457903,0.3653007486,0.4991369945,4,58444,0.163,6781568.862,106
7,5,5,12,14032,366,0,4375,21074,3856,964150,11101,elastic,2000,h264,1920,1080,1920x1080,24,22000,20.359,HTTP/1.1,0,63.846,23551.7,2.307,3.156,0,1.805133694,4.372022261,0.3630475945,0.4991369945,5,33912,2.657,3102853.263,164
93,10,2,43,69819,504,0,2422,6718,1693,423278,17786,elastic,2000,h264,1280,720,1280x720,24,84000,15.562,HTTP/1.1,1.049,55.109,54824.057,1.417,3.152,0.02077548819,1.74122253,4.73897117,0.1513698502,0.4985862088,2,37788,22.29,937542.3387,85
15,4,5,46,94360,371,284,4375,13802,2560,640089,2000,arbiter,2000,h264,1920,1080,1920x1080,24,90000,8.52,HTTP/1.1,3.615,73.749,181489.485,-18.951,3.151,0.5581083016,1.867756136,5.258851468,0,0.4984484032,4,53194,3.183,1881637.991,90
6,5,2,7,4416,149,0,4375,49944,3720,930218,10230,elastic,2000,h264,1920,1080,1920x1080,24,12000,18.454,HTTP/1.1,0,54.907,5248.212,1.341,3.146,0,1.739627715,3.72001137,0.1274287779,0.4977587183,2,56984,0.158,7998014.338,101
55,2,2,4,3772,1234,0,4375,14305,8826,2206628,5054,conventional,2000,h264,1920,1080,1920x1080,24,6000,44.091,HTTP/1.1,0,57.655,2658.941,1.699,3.145,0,1.760836976,3.424708701,0.2301933789,0.4976206498,1,45226,26.405,1934235.978,359
55,2,2,4,3181,752,0,4375,23474,8826,2206628,5636,conventional,2000,h264,1920,1080,1920x1080,24,6000,13.997,HTTP/1.1,0,57.655,2658.941,1.699,3.145,0,1.760836976,3.424708701,0.2301933789,0.4976206498,2,59352,0.091,3119415.15,158
57,1,2,4,3765,559,0,4375,31579,8826,2206628,5486,conventional,2000,h264,1920,1080,1920x1080,24,6000,28.119,HTTP/1.1,0,58.742,3279.974,1.854,3.145,0,1.768948729,3.515870401,0.2681097298,0.4976206498,2,57640,2.787,4392560.215,155
84,7,2,12,20009,605,0,2422,6793,2055,513769,5483,conventional,2000,h264,1280,720,1280x720,24,22000,41.426,HTTP/1.1,0.58,53.457,12221.493,1.2,3.144,-0.2365720064,1.728004583,4.087124263,0.07918124605,0.4974825374,2,43424,25.711,1004153.431,108
94,10,2,13,28066,1097,0,3918,5889,3230,807534,2389,average,2000,h264,1920,1080,1920x1080,24,24000,12.42,HTTP/1.1,2.197,70.107,32664.743,-17.359,3.144,0.3418300569,1.845761383,4.514079246,0,0.4974825374,1,54356,34.065,763152.2758,202
94,10,2,13,28059,1018,0,3918,6346,3230,807534,2425,average,2000,h264,1920,1080,1920x1080,24,24000,42.543,HTTP/1.1,2.197,70.13,32688.743,-17.356,3.144,0.3418300569,1.845903839,4.514398221,0,0.4974825374,2,40666,20.052,856562.2011,199
65,5,3,4,3025,508,0,4375,34750,8826,2206628,5765,conventional,2000,h264,1920,1080,1920x1080,24,6000,26.31,HTTP/1.1,0,60.153,3810.451,1.986,3.141,0,1.779257292,3.580976381,0.2979792442,0.4970679364,1,49714,9.743,4734679.385,128
96,11,2,8,9807,1154,0,3091,4063,2344,586138,7275,elastic,2000,h264,1280,720,1280x720,24,14000,12.86,HTTP/1.1,0.095,53.284,6462.981,1.164,3.136,-1.022276395,1.72659682,3.810432879,0.06595298031,0.496376054,1,44868,19.211,528100.9078,204
96,11,2,8,9819,1165,0,3091,4024,2344,586138,7269,elastic,2000,h264,1280,720,1280x720,24,14000,57.724,HTTP/1.1,0.163,53.556,6774.605,1.203,3.136,-0.7878123956,1.728808133,3.830883978,0.08026562734,0.496376054,2,53536,12.008,554318.6126,202
88,10,2,15,21771,1180,0,2422,2730,1611,402782,9312,arbiter,2000,h264,1280,720,1280x720,24,28000,0.228,HTTP/1.1,0.455,53.696,14879.97,1.227,3.135,-0.3419886033,1.729941935,4.172602056,0.08884456273,0.4962375452,2,38288,37.724,350213.7755,141
88,10,2,15,19997,887,0,3091,4883,2165,541418,11090,arbiter,2000,h264,1280,720,1280x720,24,28000,13.82,HTTP/1.1,0.388,53.985,16219.048,1.271,3.133,-0.4111682744,1.732273106,4.210025359,0.1041455506,0.4959603949,1,51978,9.729,648917.4346,181
90,10,2,4,5942,1545,0,1077,2517,1944,486242,3525,exponential,2000,h264,640,360,640x360,24,6000,32.105,HTTP/1.1,0,58.739,2795.389,1.776,3.133,0,1.768926549,3.446442252,0.2494429614,0.4959603949,1,54872,16.95,330692.5874,169
90,10,2,4,5935,1552,0,1077,2506,1944,486242,3529,exponential,2000,h264,640,360,640x360,24,6000,36.66,HTTP/1.1,0,58.739,2795.389,1.776,3.133,0,1.768926549,3.446442252,0.2494429614,0.4959603949,2,41180,27.085,329502.9668,169
4,1,5,11,13886,1480,0,4375,4968,3676,919189,9027,elastic,2000,h264,1920,1080,1920x1080,24,20000,45.936,HTTP/1.1,0,60.994,20175.5,2.21,3.132,0,1.785287115,4.304824306,0.3443922737,0.4958217534,1,54570,4.69,655348.4977,299
4,1,5,11,13418,769,0,4375,9562,3676,919189,9730,elastic,2000,h264,1920,1080,1920x1080,24,20000,40.152,HTTP/1.1,0,61.259,19454.805,2.145,3.132,0,1.787169903,4.289026882,0.3314272965,0.4958217534,2,38082,11.835,1309233.722,124
4,1,5,11,13826,698,0,4375,10535,3676,919189,9391,elastic,2000,h264,1920,1080,1920x1080,24,20000,72.916,HTTP/1.1,0,61.171,19315.743,2.132,3.132,0,1.78654558,4.285911418,0.3287872004,0.4958217534,3,59110,18.224,1732781.253,117
7,5,5,11,11784,516,0,4375,14250,3676,919189,11100,elastic,2000,h264,1920,1080,1920x1080,24,20000,44.509,HTTP/1.1,0,60.994,20175.5,2.21,3.132,0,1.785287115,4.304824306,0.3443922737,0.4958217534,1,46978,11.182,2101239.381,129
7,5,5,11,11735,394,0,4375,18663,3676,919189,11182,elastic,2000,h264,1920,1080,1920x1080,24,20000,28.368,HTTP/1.1,0,60.989,19787.779,2.175,3.132,0,1.785251513,4.296397051,0.3374592613,0.4958217534,2,58718,9.794,2676693.218,95
9,2,5,11,14610,1624,0,4375,4528,3676,919189,8269,elastic,2000,h264,1920,1080,1920x1080,24,20000,23.259,HTTP/1.1,0,60.994,20175.5,2.21,3.132,0,1.785287115,4.304824306,0.3443922737,0.4958217534,1,53174,0.208,583464.6968,312
9,2,5,11,15993,523,0,4375,14060,3676,919189,7042,elastic,2000,h264,1920,1080,1920x1080,24,20000,29.029,HTTP/1.1,0,61.112,19981.691,2.192,3.132,0,1.786126497,4.300632239,0.3408405498,0.4958217534,2,36706,9.821,1889096.325,212
9,2,5,11,15951,782,0,4375,9403,3676,919189,7277,elastic,2000,h264,1920,1080,1920x1080,24,20000,19.948,HTTP/1.1,0,60.994,20175.5,2.21,3.132,0,1.785287115,4.304824306,0.3443922737,0.4958217534,3,57722,2.687,1235282.342,220
9,2,5,11,14699,1741,0,4375,4223,3676,919189,8270,elastic,2000,h264,1920,1080,1920x1080,24,20000,29.804,HTTP/1.1,0,61.112,19981.691,2.192,3.132,0,1.786126497,4.300632239,0.3408405498,0.4958217534,4,36368,8.13,545345.4066,319
9,2,5,39,76942,280,0,2422,9551,1337,334285,2092,elastic,2000,h264,1280,720,1280x720,24,76000,24.334,HTTP/1.1,1.416,63.655,89301.578,36.394,3.132,0.1510632534,1.803832522,4.950859133,1.561029791,0.4958217534,4,36932,0.559,1684610.232,70
9,2,5,11,14663,1495,0,4375,4918,3676,919189,8245,elastic,2000,h264,1920,1080,1920x1080,24,20000,55.732,HTTP/1.1,0,60.994,20175.5,2.21,3.132,0,1.785287115,4.304824306,0.3443922737,0.4958217534,5,40094,11.881,658393.295,267
11,4,5,11,11789,251,0,4375,29296,3676,919189,11215,elastic,2000,h264,1920,1080,1920x1080,24,20000,24.392,HTTP/1.1,0,60.994,20175.5,2.21,3.132,0,1.785287115,4.304824306,0.3443922737,0.4958217534,1,48384,8.248,4393172.848,57
11,4,5,11,12638,185,0,4375,39748,3676,919189,10665,elastic,2000,h264,1920,1080,1920x1080,24,20000,14.139,HTTP/1.1,0,60.9,19648.717,2.162,3.132,0,1.784617293,4.293334198,0.3348556896,0.4958217534,4,59814,0.069,6111569.758,75
90,10,2,19,43586,3371,2042,4375,3510,5916,1479218,2000,exponential,2000,h264,1920,1080,1920x1080,24,36000,51.306,HTTP/1.1,2.343,74.268,62081.631,-16.961,3.132,0.3697722886,1.870801729,4.792963118,0,0.4958217534,1,54996,20.599,449850.7027,512
90,10,2,19,43538,3398,2036,4375,3482,5916,1479218,2000,exponential,2000,h264,1920,1080,1920x1080,24,36000,23.177,HTTP/1.1,2.343,74.272,62087.631,-16.961,3.132,0.3697722886,1.870825119,4.793005089,0,0.4958217534,2,41298,30.195,442490.835,512
8,2,2,8,5969,328,0,4375,19079,3129,782275,10804,elastic,2000,h264,1920,1080,1920x1080,24,14000,37.313,HTTP/1.1,0,56.657,8588.195,1.59,3.126,0,1.753253575,3.933901897,0.2013971243,0.4949889737,1,51554,3.07,3148821.955,132
8,2,2,8,5754,274,0,4375,22840,3129,782275,11045,elastic,2000,h264,1920,1080,1920x1080,24,14000,14.403,HTTP/1.1,0,56.657,8588.195,1.59,3.126,0,1.753253575,3.933901897,0.2013971243,0.4949889737,2,35054,0.147,3225518.97,63
21,1,3,8,6607,218,0,4375,28707,3129,782275,10122,elastic,2000,h264,1920,1080,1920x1080,24,14000,12.898,HTTP/1.1,0,56.657,8588.195,1.59,3.126,0,1.753253575,3.933901897,0.2013971243,0.4949889737,1,55808,0.053,4541055.81,72
84,7,2,8,15021,2403,0,3918,2320,2788,697095,2360,conventional,2000,h264,1920,1080,1920x1080,24,14000,13.724,HTTP/1.1,0.084,58.24,10945.329,1.828,3.126,-1.075720714,1.765221366,4.03922882,0.2619761914,0.4949889737,1,49426,33.217,296030.1652,242
11,4,5,11,11809,580,0,4375,12678,3676,919189,11120,elastic,2000,h264,1920,1080,1920x1080,24,20000,49.105,HTTP/1.1,0,60.994,20175.5,2.21,3.125,0,1.785287115,4.304824306,0.3443922737,0.4948500217,3,52906,2.142,1807898.095,216
4,1,5,34,68961,305,0,3091,11927,1818,454739,2201,elastic,2000,h264,1280,720,1280x720,24,66000,23.277,HTTP/1.1,2.04,68.953,102024.359,-18.642,3.124,0.3096301674,1.838553166,5.008703875,0,0.4947110252,3,59590,0.097,1860100.576,82
100,11,2,6,7283,923,0,2422,5565,2568,642088,5843,conventional,2000,h264,1280,720,1280x720,24,10000,12.267,HTTP/1.1,0.17,52.594,4170.29,1.059,3.124,-0.7695510786,1.720936202,3.620166257,0.02489596011,0.4947110252,1,43082,24.346,728320.5599,133
100,11,2,6,7637,1154,0,2422,4451,2568,642088,5527,conventional,2000,h264,1280,720,1280x720,24,10000,56.432,HTTP/1.1,0.245,53.707,5124.194,1.218,3.124,-0.6108339156,1.730030894,3.709625564,0.0856472883,0.4947110252,2,51750,24.122,616727.3014,159
9,2,5,39,77802,332,64,3091,10368,1721,430293,2000,elastic,2000,h264,1280,720,1280x720,24,76000,21.936,HTTP/1.1,1.958,67.339,109642.705,-42.894,3.122,0.2918126875,1.828266663,5.039979741,0,0.4944328987,5,40658,0.123,1669255.435,72
15,4,5,34,68142,335,246,4375,16922,2834,708619,2000,arbiter,2000,h264,1920,1080,1920x1080,24,66000,8.635,HTTP/1.1,3.193,72.974,129046.257,-18.181,3.122,0.5041989185,1.863168152,5.110745412,0,0.4944328987,3,46078,6.673,2388402.379,145
30,1,3,8,8711,143,0,2422,25582,1829,457292,8473,bba,2000,h264,1280,720,1280x720,24,14000,0.359,HTTP/1.1,0.423,52.982,6876.984,1.132,3.115,-0.3736596326,1.724128348,3.837398014,0.05384642685,0.493458051,1,59950,0.24,3924910.138,70
14,2,5,24,52147,2651,1488,4375,4673,6194,1548563,2000,arbiter,2000,h264,1920,1080,1920x1080,24,46000,14.274,HTTP/1.1,2.607,72.646,87549.067,-17.032,3.113,0.4161410312,1.861211706,4.942251522,0,0.4931791207,4,48122,13.847,595721.6763,415
20,1,5,8,10588,215,0,3091,21809,2344,586138,7118,arbiter,2000,h264,1280,720,1280x720,24,14000,0.261,HTTP/1.1,0.195,55.727,9179.027,1.504,3.111,-0.7099653886,1.746065664,3.962796647,0.1772478363,0.4929000111,3,39366,0.211,4425432.837,90
9,2,5,38,75034,256,49,2422,9961,1275,318780,2000,elastic,2000,h264,1280,720,1280x720,24,74000,27.447,HTTP/1.1,1.394,63.688,86879.211,38.902,3.108,0.1442627738,1.804057611,4.938915868,1.58997193,0.4924810101,4,36912,8.324,1584785.211,82
94,10,2,3,3815,1602,0,1077,2520,2019,504822,3801,average,2000,h264,640,360,640x360,24,4000,15.082,HTTP/1.1,0,60.684,2298.894,2.073,3.106,0,1.7830742,3.361518947,0.3165993021,0.4922014514,1,54278,39.848,327281.2223,176
94,10,2,3,3833,1613,0,1077,2503,2019,504822,3787,average,2000,h264,640,360,640x360,24,4000,76.775,HTTP/1.1,0,60.684,2298.894,2.073,3.106,0,1.7830742,3.361518947,0.3165993021,0.4922014514,2,40586,24.553,341658.9208,176
89,10,2,10,14075,1472,0,2422,2664,1961,490257,7059,conventional,2000,h264,1280,720,1280x720,24,18000,41.724,HTTP/1.1,0.399,53.158,9320.887,1.15,3.104,-0.3990271043,1.725568633,3.969457243,0.06069784035,0.4919217126,1,53734,19.78,351063.0379,171
93,10,2,11,15891,1042,0,1801,3044,1586,396552,7684,elastic,2000,h264,736,414,736x414,24,20000,12.44,HTTP/1.1,0.387,53.93,11028.576,1.257,3.104,-0.412289035,1.73183042,4.04251944,0.09933527769,0.4919217126,1,51226,38.067,396627.8511,143
93,10,2,11,15900,975,0,1801,3253,1586,396552,7690,elastic,2000,h264,736,414,736x414,24,20000,49.852,HTTP/1.1,0.387,53.93,11028.576,1.257,3.104,-0.412289035,1.73183042,4.04251944,0.09933527769,0.4919217126,2,37536,23.537,451411.6034,140
94,10,2,12,26454,2275,1224,3918,3066,3487,871968,2000,average,2000,h264,1920,1080,1920x1080,24,22000,19.774,HTTP/1.1,2.06,70.605,29652.322,-17.315,3.104,0.3138672204,1.848835457,4.472058708,0,0.4919217126,1,54348,7.475,390179.7342,303
94,10,2,12,26484,2269,1232,3918,3074,3487,871968,2000,average,2000,h264,1920,1080,1920x1080,24,22000,47.466,HTTP/1.1,2.06,70.623,29673.322,-17.314,3.104,0.3138672204,1.848946162,4.472366169,0,0.4919217126,2,40658,18.849,402419.4322,302
19,5,5,8,10217,126,0,4375,49668,3129,782275,7596,arbiter,2000,h264,1920,1080,1920x1080,24,14000,0.362,HTTP/1.1,0.113,60.447,13084.763,2.153,3.103,-0.9469215565,1.781374752,4.116765861,0.3330440298,0.4917817756,1,42400,0.112,7215753.898,89
19,5,5,8,10507,162,0,4375,38630,3129,782275,6843,arbiter,2000,h264,1920,1080,1920x1080,24,14000,0.304,HTTP/1.1,0.113,60.447,13084.763,2.153,3.103,-0.9469215565,1.781374752,4.116765861,0.3330440298,0.4917817756,2,54140,0.117,7268976.024,93
19,5,5,8,10622,173,0,4375,36174,3129,782275,6817,arbiter,2000,h264,1920,1080,1920x1080,24,14000,0.287,HTTP/1.1,0.113,60.447,13084.763,2.153,3.103,-0.9469215565,1.781374752,4.116765861,0.3330440298,0.4917817756,3,46936,0.227,5111993.781,96
19,5,5,8,10739,178,0,4375,35158,3129,782275,7092,arbiter,2000,h264,1920,1080,1920x1080,24,14000,4.715,HTTP/1.1,0,58.738,11131.679,1.908,3.103,0,1.768919155,4.046560674,0.2805783704,0.4917817756,5,57548,4.11,5145880.326,84
89,10,2,25,52154,810,0,4375,13892,5626,1406618,2567,conventional,2000,h264,1920,1080,1920x1080,24,48000,44.683,HTTP/1.1,1.2,63.563,60031.73,-18.525,3.103,0.07918124605,1.803204387,4.778380859,0,0.4917817756,1,53856,19.259,1940477.077,189
1,2,3,6,6700,647,0,3918,12418,4017,1004382,6473,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.374,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,37678,0.26,1621059.12,203
1,2,3,6,6436,426,0,3918,18861,4017,1004382,6647,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.278,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,49416,6.708,2510711.572,99
1,2,3,6,5826,323,0,3918,24876,4017,1004382,7236,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.266,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,3,42200,0.207,3339147.834,147
2,1,2,6,5948,306,0,3918,26258,4017,1004382,7120,arbiter,2000,h264,1920,1080,1920x1080,24,10000,15.955,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,34040,11.297,4192251.517,139
2,1,2,6,5725,247,0,3918,32530,4017,1004382,7358,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.266,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,45772,0.228,4407289.837,85
4,1,5,32,64411,548,242,3091,9982,2735,683772,2000,elastic,2000,h264,1280,720,1280x720,24,62000,28.66,HTTP/1.1,1.853,68.5,94174.587,-18.527,3.102,0.2678754193,1.835690571,4.973933724,0,0.4916417935,5,41934,10.309,1392761.659,169
5,5,2,6,3407,137,0,3918,58650,4017,1004382,9238,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.278,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,44546,0.294,8181830.028,106
5,5,2,6,3708,136,0,3918,59081,4017,1004382,9026,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.355,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,56286,0.258,8443169.119,52
12,2,2,6,4857,649,0,3918,12380,4017,1004382,7877,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.274,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,38542,0.138,1600368.946,189
12,2,2,6,4810,446,0,3918,18015,4017,1004382,7934,arbiter,2000,h264,1920,1080,1920x1080,24,10000,6.95,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,50282,6.643,2479217.001,87
14,2,5,6,6926,347,0,3918,23155,4017,1004382,6522,arbiter,2000,h264,1920,1080,1920x1080,24,10000,2.701,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,4,47762,6.35,3116555.244,156
14,2,5,6,7206,363,0,3918,22135,4017,1004382,6229,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.387,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,5,51480,0.134,3140394.751,155
15,4,5,6,6483,212,0,3918,37901,4017,1004382,6551,arbiter,2000,h264,1920,1080,1920x1080,24,10000,1.916,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,40960,2.039,5337119.481,58
15,4,5,6,6276,246,0,3918,32662,4017,1004382,6714,arbiter,2000,h264,1920,1080,1920x1080,24,10000,3.727,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,52686,3.065,4692819.739,63
15,4,5,6,6668,188,0,3918,42739,4017,1004382,6463,arbiter,2000,h264,1920,1080,1920x1080,24,10000,4.646,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,3,45492,0.135,7435357.333,109
15,4,5,6,6230,320,0,3918,25109,4017,1004382,6784,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.328,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,4,52368,0.324,3337206.676,138
15,4,5,6,6518,411,0,3918,19550,4017,1004382,6573,arbiter,2000,h264,1920,1080,1920x1080,24,10000,10.212,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,5,56092,15.136,2702449.837,173
16,4,3,6,4963,345,0,3918,23290,4017,1004382,7979,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.335,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,40048,0.111,3580768.189,141
16,4,3,6,4901,199,0,3918,40377,4017,1004382,8057,arbiter,2000,h264,1920,1080,1920x1080,24,10000,3.067,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,51788,4.334,5696433.938,48
16,4,3,6,4431,154,0,3918,52175,4017,1004382,8260,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.307,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,3,44572,0.193,7297309.469,106
17,4,2,6,3808,135,0,3918,59518,4017,1004382,8894,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.256,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,39276,0.266,8469165.599,88
17,4,2,6,4148,172,0,3918,46715,4017,1004382,8568,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.647,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,51018,0.923,7352479.233,106
19,5,5,6,7061,152,0,3918,52862,4017,1004382,6750,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.315,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,42360,0.097,7993046.107,105
19,5,5,6,7354,174,0,3918,46178,4017,1004382,5994,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.264,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,54100,0.101,6565623.162,116
19,5,5,6,7616,95,0,3918,84579,4017,1004382,5821,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.309,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,3,46900,0.254,17468066.98,108
20,1,5,6,6826,246,0,3918,32662,4017,1004382,6502,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.355,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,46520,0.124,4475258.375,129
20,1,5,6,7284,244,0,3918,32930,4017,1004382,6012,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.496,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,4,46216,0.156,4458302.275,53
22,1,3,6,6261,494,0,3918,16265,4017,1004382,6919,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.753,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,33052,1.604,2240538.654,185
22,1,3,6,5801,246,0,3918,32662,4017,1004382,7362,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.358,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,44780,0.081,4453534.301,119
22,1,3,6,6190,430,0,3918,18686,4017,1004382,6972,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.702,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,3,37578,0.215,2604907.444,150
23,5,3,6,4434,142,0,3918,56584,4017,1004382,8280,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.265,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,1,43686,0.184,7873026.073,113
23,5,3,6,4608,179,0,3918,44888,4017,1004382,8285,arbiter,2000,h264,1920,1080,1920x1080,24,10000,0.376,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,2,55430,2.939,6247161.246,51
23,5,3,6,4687,286,0,3918,28094,4017,1004382,7965,arbiter,2000,h264,1920,1080,1920x1080,24,10000,6.156,HTTP/1.1,0,55.326,4791.323,1.412,3.102,0,1.742929272,3.680455449,0.1498346967,0.4916417935,3,48220,0.21,3824433.438,139
20,1,5,28,60200,2245,2051,4375,4483,5033,1258290,2000,arbiter,2000,h264,1920,1080,1920x1080,24,54000,15.329,HTTP/1.1,2.383,72.417,100762.955,-16.954,3.101,0.3771240423,1.859840529,5.003300895,0,0.4915017662,3,39744,17.576,576840.3799,393
20,1,5,28,60131,2371,2052,4375,4245,5033,1258290,2000,arbiter,2000,h264,1920,1080,1920x1080,24,54000,9.588,HTTP/1.1,2.684,75.336,110860.059,-16.608,3.101,0.4287825115,1.877002557,5.044775105,0,0.4915017662,5,50348,12.487,538887.2285,399
9,2,5,28,56343,515,251,1801,8291,2135,533761,2000,elastic,2000,h264,736,414,736x414,24,54000,38.879,HTTP/1.1,1.626,67.028,71371.74,-18.794,3.1,0.2111205413,1.826256261,4.853526285,0,0.4913616938,2,37054,15.228,1197576.965,126
9,2,5,28,56306,746,287,1801,5723,2135,533761,2000,elastic,2000,h264,736,414,736x414,24,54000,25.175,HTTP/1.1,1.303,64.497,68973.591,-19.29,3.1,0.1149444157,1.809539514,4.838682837,0,0.4913616938,3,58066,0.251,797730.4337,162
14,2,5,6,8789,1078,0,3091,5950,3207,801782,4576,arbiter,2000,h264,1280,720,1280x720,24,10000,0.262,HTTP/1.1,0,54.217,4791.323,1.274,3.098,0,1.734135483,3.680455449,0.105169428,0.4910814134,1,36348,0.341,759874.5173,221
